Species,elevation,soil_type,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,sepal_area,petal_area,sepal_aspect_ratio,petal_aspect_ratio,sepal_to_petal_length_ratio,sepal_to_petal_width_ratio,sepal_petal_length_diff,sepal_petal_width_diff,petal_curvature_mm,petal_texture_trichomes_per_mm2,leaf_area_cm2,sepal_area_sqrt,petal_area_sqrt,area_ratios
setosa,197.7,sandy,4.86,3.01,1.38,0.28,14.6286,0.3864,1.6146179401993357,4.928571428571428,3.521739130434783,10.749999999999998,3.4800000000000004,2.7299999999999995,5.78,21.57,47.9,3.82473528495764,0.6216108107168021,37.85869565217392
virginica,283.5,sandy,5.16,2.19,5.07,2.02,11.3004,10.2414,2.356164383561644,2.50990099009901,1.0177514792899407,1.0841584158415842,0.0899999999999998,0.1699999999999999,13.31,12.88,76.57,3.361606758679545,3.2002187425237043,1.103403831507411
virginica,194.9,clay,6.7,3.37,4.89,1.81,22.579,8.8509,1.98813056379822,2.701657458563536,1.3701431492842535,1.861878453038674,1.8100000000000005,1.56,8.99,10.18,68.85,4.751736524682319,2.975046218128384,2.5510400072309034
setosa,143.1,loamy,5.6,3.32,1.67,0.25,18.592,0.4175,1.686746987951807,6.68,3.3532934131736525,13.28,3.93,3.07,5.57,18.06,48.0,4.3118441530277964,0.6461423991660042,44.531736526946105
virginica,185.4,loamy,6.94,3.36,5.72,2.39,23.3184,13.6708,2.0654761904761907,2.393305439330544,1.2132867132867131,1.405857740585774,1.2200000000000006,0.9699999999999998,9.62,12.01,64.17,4.828912921144882,3.697404495047844,1.7057085174239983
setosa,212.7,sandy,4.72,3.04,1.78,0.35,14.3488,0.623,1.5526315789473684,5.085714285714286,2.651685393258427,8.685714285714287,2.9399999999999995,2.69,5.09,18.55,51.44,3.787980992560549,0.7893034904268447,23.031781701444626
virginica,137.7,clay,7.57,3.3,5.29,2.27,24.981,12.0083,2.293939393939394,2.330396475770925,1.4310018903591684,1.4537444933920705,2.28,1.0299999999999998,10.39,10.24,61.75,4.9980996388627545,3.4652994098634538,2.080311118143284
setosa,178.0,clay,5.71,3.43,1.58,0.37,19.5853,0.5846,1.6647230320699709,4.27027027027027,3.613924050632911,9.27027027027027,4.13,3.06,4.57,21.65,56.71,4.4255282170606485,0.7645913941446111,33.502052685596986
virginica,167.7,sandy,6.81,2.42,4.52,1.61,16.4802,7.2772,2.81404958677686,2.807453416149068,1.5066371681415929,1.5031055900621118,2.29,0.8099999999999998,12.32,12.25,63.37,4.059581259194106,2.697628588223368,2.2646347496289785
virginica,203.9,clay,6.81,3.1,5.22,1.91,21.111,9.970199999999998,2.196774193548387,2.7329842931937174,1.3045977011494252,1.6230366492146595,1.59,1.1900000000000002,11.34,8.78,76.1,4.594670826076663,3.1575623509283237,2.1174098814467115
virginica,121.1,loamy,6.87,2.3,5.11,2.02,15.800999999999998,10.3222,2.9869565217391307,2.5297029702970297,1.344422700587084,1.1386138613861383,1.7599999999999998,0.2799999999999998,11.35,7.28,61.82,3.97504716953145,3.212818077638384,1.5307783224506402
setosa,144.7,clay,5.43,3.83,1.59,0.38,20.7969,0.6042000000000001,1.4177545691906004,4.184210526315789,3.415094339622641,10.078947368421051,3.84,3.45,4.58,18.94,54.0,4.560361827750074,0.777303029712351,34.420556107249254
setosa,137.7,loamy,4.97,3.33,1.54,0.21,16.5501,0.3234,1.4924924924924925,7.333333333333334,3.227272727272727,15.857142857142858,3.43,3.12,5.46,20.37,46.56,4.068181411884185,0.5686826883245173,51.175324675324674
versicolor,104.4,loamy,6.56,2.87,4.37,1.4,18.8272,6.117999999999999,2.2857142857142856,3.121428571428572,1.5011441647597252,2.0500000000000003,2.1899999999999995,1.4700000000000002,6.92,15.48,72.52,4.339032150145929,2.4734591162984683,3.077345537757437
virginica,61.0,loamy,6.42,3.06,5.77,1.78,19.6452,10.2706,2.0980392156862746,3.2415730337078648,1.1126516464471403,1.7191011235955056,0.6500000000000004,1.28,9.37,11.81,58.47,4.43229060419102,3.204777683397087,1.912760695577668
virginica,164.1,clay,6.82,4.22,5.09,2.62,28.7804,13.3358,1.6161137440758295,1.9427480916030533,1.3398821218074657,1.6106870229007633,1.7300000000000004,1.5999999999999996,11.34,10.53,78.42,5.364736713017704,3.6518214633248434,2.1581307458120245
setosa,209.6,sandy,4.63,3.14,1.63,0.32,14.5382,0.5216,1.4745222929936306,5.09375,2.8404907975460123,9.8125,3.0,2.8200000000000003,5.67,20.5,53.5,3.812899159432361,0.7222188034107115,27.87231595092025
versicolor,215.5,loamy,5.42,2.71,4.54,1.49,14.6882,6.7646,2.0,3.046979865771812,1.193832599118943,1.8187919463087248,0.8799999999999999,1.22,9.3,17.29,50.47,3.832518754031088,2.600884464946492,2.171333116518346
setosa,239.1,clay,5.04,3.92,1.4,0.21,19.7568,0.294,1.2857142857142858,6.666666666666666,3.6,18.666666666666668,3.64,3.71,5.84,14.4,43.22,4.444862202588512,0.5422176684690383,67.2
versicolor,231.4,clay,6.58,3.36,3.96,1.35,22.1088,5.346,1.9583333333333333,2.933333333333333,1.6616161616161615,2.4888888888888885,2.62,2.01,6.77,14.63,65.52,4.701999574649066,2.312141864159724,4.135578002244668
virginica,272.6,clay,7.19,2.71,4.63,2.17,19.4849,10.0471,2.653136531365314,2.133640552995392,1.552915766738661,1.2488479262672811,2.5600000000000005,0.54,13.09,12.08,61.66,4.414170363726348,3.169716075613082,1.9393556349593415
versicolor,92.9,clay,6.17,3.42,4.53,1.38,21.1014,6.2514,1.804093567251462,3.2826086956521743,1.3620309050772623,2.4782608695652177,1.6399999999999997,2.04,9.55,16.02,57.46,4.59362601873509,2.500279984321756,3.3754678951914765
versicolor,108.2,sandy,6.27,2.68,4.55,1.11,16.8036,5.0505,2.33955223880597,4.0990990990990985,1.378021978021978,2.414414414414414,1.7199999999999998,1.57,9.3,14.32,51.56,4.099219437893024,2.247331751210756,3.3271161271161267
versicolor,108.0,loamy,6.49,2.95,4.95,1.41,19.1455,6.9795,2.2,3.5106382978723407,1.3111111111111111,2.092198581560284,1.54,1.5400000000000005,8.68,15.91,54.49,4.375557107386442,2.6418743346344087,2.7431048069345945
versicolor,175.8,clay,5.67,2.9,3.9,1.52,16.442999999999998,5.928,1.9551724137931037,2.5657894736842106,1.4538461538461538,1.907894736842105,1.77,1.38,7.18,13.84,66.34,4.054996917384772,2.434748446965312,2.7737854251012144
versicolor,278.8,clay,6.42,2.98,4.21,1.26,19.1316,5.3046,2.1543624161073827,3.3412698412698414,1.5249406175771971,2.365079365079365,2.21,1.72,9.08,16.89,56.07,4.3739684498176254,2.303171726120308,3.606605587603213
versicolor,112.0,sandy,6.57,2.35,4.79,1.2,15.4395,5.748,2.795744680851064,3.9916666666666663,1.3716075156576202,1.9583333333333333,1.7800000000000002,1.15,7.43,16.96,59.91,3.9293129170377865,2.397498696558561,2.6860647181628394
setosa,286.3,sandy,4.98,3.03,1.57,0.33,15.0894,0.5181,1.643564356435644,4.757575757575758,3.171974522292994,9.181818181818182,3.41,2.7,4.91,23.11,54.51,3.8845076908148863,0.7197916365171243,29.12449334105385
virginica,140.0,sandy,6.99,2.53,6.41,1.56,17.6847,9.9996,2.762845849802372,4.108974358974359,1.0904836193447738,1.6217948717948716,0.5800000000000001,0.9699999999999998,11.84,13.07,71.71,4.205318061692837,3.162214413982708,1.768540741629665
setosa,141.7,loamy,5.48,2.54,1.66,0.22,13.919200000000002,0.3651999999999999,2.15748031496063,7.545454545454545,3.301204819277109,11.545454545454543,3.82,2.32,5.02,16.95,42.56,3.730844408441607,0.604317797189525,38.11391018619935
versicolor,175.7,loamy,5.39,2.8,3.6,1.19,15.092,4.284,1.925,3.025210084033614,1.497222222222222,2.3529411764705883,1.7899999999999996,1.61,6.18,15.96,69.7,3.8848423391432494,2.0697825972792407,3.522875816993464
virginica,257.0,clay,7.02,3.5,6.02,2.07,24.57,12.461399999999998,2.005714285714286,2.908212560386473,1.1661129568106312,1.6908212560386475,1.0,1.4300000000000002,12.48,9.53,54.62,4.956813492557492,3.530070820819321,1.9716885743174928
setosa,112.2,sandy,5.19,2.55,1.64,0.29,13.2345,0.4755999999999999,2.035294117647059,5.655172413793103,3.164634146341464,8.793103448275861,3.5500000000000007,2.26,4.89,20.88,48.53,3.637925232876564,0.6896375859826667,27.826955424726663
virginica,90.7,loamy,7.53,2.65,5.79,1.54,19.9545,8.9166,2.841509433962264,3.75974025974026,1.300518134715026,1.7207792207792207,1.7400000000000002,1.11,9.61,7.24,72.62,4.467046003792663,2.9860676482625106,2.237904582464168
setosa,81.7,loamy,5.29,3.02,1.59,0.39,15.9758,0.6201000000000001,1.7516556291390728,4.076923076923077,3.3270440251572326,7.743589743589744,3.7,2.63,3.99,17.53,54.12,3.996973855306036,0.7874642849044013,25.76326398967908
setosa,244.0,clay,4.68,4.09,1.12,0.24,19.1412,0.2688,1.1442542787286063,4.666666666666667,4.178571428571428,17.041666666666668,3.56,3.85,4.94,22.01,39.56,4.3750657137921936,0.5184592558726289,71.20982142857142
versicolor,190.5,loamy,6.15,2.91,3.94,1.37,17.896500000000003,5.3978,2.11340206185567,2.875912408759124,1.5609137055837563,2.124087591240876,2.2100000000000004,1.54,8.58,14.54,67.29,4.230425510513098,2.323316594870359,3.3155174330282717
versicolor,224.3,clay,6.05,3.13,4.45,1.44,18.9365,6.408,1.9329073482428116,3.090277777777778,1.3595505617977528,2.173611111111111,1.5999999999999996,1.69,8.51,19.31,60.75,4.351608897867546,2.5314027731674784,2.955134207240949
setosa,285.2,sandy,4.68,2.95,1.23,0.2,13.806,0.246,1.5864406779661016,6.15,3.804878048780488,14.75,3.45,2.75,4.45,19.58,46.68,3.7156426092938486,0.4959838707054897,56.12195121951219
setosa,178.0,sandy,4.93,2.6,1.76,0.19,12.818,0.3344,1.896153846153846,9.263157894736842,2.8011363636363638,13.68421052631579,3.17,2.41,3.81,12.62,54.27,3.5802234567132816,0.5782732917920385,38.331339712918655
versicolor,194.2,sandy,7.2,1.96,4.03,1.05,14.112,4.2315000000000005,3.673469387755102,3.8380952380952382,1.7866004962779156,1.8666666666666665,3.17,0.91,7.97,12.67,56.48,3.756594202199647,2.0570610102765547,3.3349875930521087
versicolor,136.7,sandy,6.12,2.31,4.84,1.22,14.1372,5.9048,2.6493506493506493,3.9672131147540974,1.2644628099173554,1.89344262295082,1.2800000000000002,1.09,7.98,15.19,59.09,3.759946808134392,2.429979423781197,2.394187779433681
setosa,297.3,loamy,4.96,3.61,1.64,0.34,17.9056,0.5576,1.373961218836565,4.823529411764706,3.024390243902439,10.617647058823527,3.3200000000000003,3.27,5.42,19.52,47.55,4.231500915750817,0.7467261881037788,32.111908177905306
setosa,221.1,loamy,5.16,3.78,1.38,0.29,19.5048,0.4001999999999999,1.3650793650793651,4.758620689655173,3.739130434782609,13.03448275862069,3.78,3.49,4.36,23.12,51.51,4.416423892698707,0.6326136261573884,48.7376311844078
versicolor,213.9,clay,5.62,3.04,3.9,1.55,17.0848,6.045,1.848684210526316,2.5161290322580645,1.441025641025641,1.961290322580645,1.7200000000000002,1.49,8.41,17.06,67.47,4.133376343862243,2.458658170628849,2.8262696443341606
virginica,86.9,clay,6.72,3.58,6.08,2.21,24.0576,13.4368,1.877094972067039,2.751131221719457,1.1052631578947367,1.6199095022624437,0.6399999999999997,1.37,14.25,9.55,62.5,4.904854737910187,3.6656240942027862,1.7904262919742795
versicolor,111.6,clay,6.17,2.91,3.97,1.75,17.9547,6.947500000000001,2.120274914089347,2.2685714285714287,1.5541561712846346,1.662857142857143,2.2,1.16,8.65,16.31,58.91,4.237298667783521,2.6358110706194404,2.584339690536164
setosa,235.1,loamy,5.77,3.38,1.46,0.2,19.5026,0.292,1.7071005917159765,7.3,3.952054794520548,16.9,4.31,3.18,5.35,18.43,46.67,4.416174815380387,0.5403702434442518,66.78972602739725
versicolor,153.8,clay,5.8,3.01,4.01,1.14,17.458,4.5714,1.9269102990033224,3.517543859649123,1.4463840399002494,2.6403508771929824,1.79,1.87,8.02,10.39,66.71,4.178277156915276,2.138083253757907,3.818961368508553
versicolor,245.3,loamy,5.44,3.22,4.36,1.52,17.516800000000003,6.6272,1.68944099378882,2.868421052631579,1.2477064220183487,2.118421052631579,1.08,1.7000000000000002,10.18,17.43,58.64,4.185307635049066,2.574334865552654,2.6431675519072915
setosa,119.4,loamy,5.4,3.27,1.53,0.37,17.658,0.5661,1.651376146788991,4.135135135135135,3.5294117647058827,8.837837837837839,3.87,2.9,5.26,17.53,54.53,4.202142310774351,0.7523961722390672,31.19236883942766
virginica,169.0,sandy,5.98,2.53,5.58,1.76,15.1294,9.8208,2.363636363636364,3.1704545454545454,1.07168458781362,1.4374999999999998,0.4000000000000003,0.7699999999999998,13.71,10.16,60.14,3.8896529408161857,3.133815565728143,1.540546594982079
virginica,293.0,clay,6.5,3.64,5.59,2.0,23.66,11.18,1.7857142857142856,2.795,1.162790697674419,1.82,0.91,1.64,12.81,11.08,75.34,4.864154602806124,3.3436506994600976,2.116279069767442
setosa,163.9,clay,5.12,4.08,1.67,0.21,20.8896,0.3506999999999999,1.2549019607843137,7.952380952380952,3.065868263473054,19.42857142857143,3.45,3.87,4.73,19.29,50.72,4.570514194267425,0.5921992907797171,59.56544054747648
setosa,78.7,loamy,5.36,3.77,1.63,0.32,20.2072,0.5216,1.4217506631299734,5.09375,3.288343558282209,11.78125,3.73,3.45,5.77,20.27,48.0,4.495241928973345,0.7222188034107115,38.740797546012274
virginica,283.2,clay,6.04,3.21,4.65,2.42,19.3884,11.253,1.881619937694704,1.9214876033057853,1.2989247311827956,1.3264462809917357,1.3899999999999997,0.79,12.57,12.74,72.23,4.403226090038984,3.35454915003492,1.7229538789656091
virginica,177.3,sandy,6.95,2.43,5.38,1.42,16.8885,7.6396,2.860082304526749,3.7887323943661975,1.29182156133829,1.711267605633803,1.5700000000000005,1.0100000000000002,9.39,11.52,71.09,4.109562020459115,2.7639826338094093,2.210652390177496
setosa,189.3,clay,4.94,3.66,1.64,0.4,18.0804,0.656,1.349726775956284,4.1,3.01219512195122,9.15,3.3000000000000007,3.26,6.64,18.9,53.37,4.252105360877127,0.8099382692526635,27.56158536585366
setosa,181.1,loamy,4.7,3.69,1.69,0.19,17.343,0.3211,1.273712737127371,8.894736842105262,2.7810650887573964,19.421052631578945,3.01,3.5,4.86,21.52,48.53,4.164492766232161,0.5666568626602876,54.01121146060417
versicolor,141.6,sandy,5.44,2.12,4.53,1.26,11.532800000000002,5.707800000000001,2.5660377358490565,3.595238095238096,1.2008830022075054,1.6825396825396826,0.91,0.8600000000000001,8.98,15.99,56.87,3.39599764428658,2.389100249047745,2.0205333053015173
versicolor,175.4,clay,5.27,2.94,4.19,1.5,15.493799999999998,6.285,1.792517006802721,2.793333333333333,1.2577565632458232,1.96,1.0799999999999992,1.44,7.37,14.92,64.12,3.9362164574626735,2.506990227344335,2.4652028639618138
setosa,72.0,sandy,5.06,2.67,1.48,0.27,13.5102,0.3996,1.895131086142322,5.481481481481481,3.418918918918919,9.888888888888888,3.58,2.4,4.88,21.51,53.33,3.675622396275221,0.6321392251711644,33.809309309309306
virginica,243.7,sandy,7.22,2.68,5.87,1.79,19.3496,10.5073,2.694029850746269,3.2793296089385477,1.229982964224872,1.4972067039106145,1.3499999999999996,0.8900000000000001,13.12,8.18,82.8,4.398818023060286,3.2414965679451213,1.841538739733328
setosa,270.4,clay,5.32,3.98,1.46,0.31,21.1736,0.4526,1.3366834170854272,4.709677419354839,3.643835616438357,12.838709677419354,3.86,3.67,5.5,19.2,45.7,4.601478023418128,0.6727555276621664,46.78214759169244
virginica,157.4,clay,6.03,3.69,6.57,2.09,22.2507,13.7313,1.6341463414634148,3.14354066985646,0.9178082191780822,1.7655502392344498,-0.54,1.6,13.35,12.31,82.76,4.717064765296318,3.705576878166205,1.6204365209412075
versicolor,188.8,sandy,5.91,2.07,3.62,1.05,12.2337,3.801,2.855072463768116,3.447619047619048,1.6325966850828728,1.971428571428571,2.29,1.0199999999999998,8.1,13.76,71.64,3.497670653449235,1.9496153466773904,3.218547750591949
virginica,155.8,loamy,6.8,3.42,5.45,2.47,23.256,13.4615,1.9883040935672516,2.2064777327935223,1.2477064220183485,1.3846153846153846,1.3499999999999996,0.9499999999999996,14.08,9.68,79.52,4.822447511378429,3.668991687098787,1.727593507410021
setosa,203.9,clay,5.14,4.13,1.52,0.31,21.2282,0.4712,1.24455205811138,4.903225806451613,3.381578947368421,13.32258064516129,3.62,3.82,5.49,18.79,51.04,4.607407079909479,0.6864400920692205,45.05135823429541
virginica,254.8,sandy,6.41,2.48,5.84,1.71,15.8968,9.9864,2.584677419354839,3.415204678362573,1.0976027397260275,1.4502923976608186,0.5700000000000003,0.77,11.75,10.76,80.13,3.987079131394309,3.1601265797432863,1.591844909076344
versicolor,280.2,sandy,5.55,2.26,4.33,1.07,12.543,4.633100000000001,2.4557522123893807,4.046728971962617,1.28175519630485,2.11214953271028,1.2199999999999998,1.1899999999999995,8.02,10.57,57.4,3.5416098034650854,2.1524637046881883,2.707258638924262
versicolor,236.6,clay,6.3,3.22,3.46,1.32,20.286,4.567200000000001,1.9565217391304344,2.621212121212121,1.8208092485549128,2.4393939393939394,2.84,1.9,7.88,15.78,56.6,4.503998223800716,2.137100839923096,4.441671045717288
setosa,218.4,clay,4.98,4.17,1.89,0.38,20.7666,0.7182,1.1942446043165469,4.973684210526315,2.6349206349206358,10.973684210526317,3.0900000000000007,3.79,5.64,22.56,49.65,4.557038512016329,0.847466813509532,28.91478696741855
versicolor,139.0,loamy,6.39,2.64,4.28,1.04,16.8696,4.4512,2.4204545454545454,4.115384615384616,1.4929906542056073,2.5384615384615383,2.1099999999999994,1.6,5.03,14.64,55.35,4.10726186162996,2.109786719078495,3.789899352983465
virginica,144.6,loamy,5.81,2.94,5.72,2.26,17.0814,12.927199999999996,1.976190476190476,2.5309734513274336,1.0157342657342656,1.3008849557522124,0.0899999999999998,0.6800000000000002,13.85,11.64,78.72,4.132965037355143,3.595441558418103,1.3213534253357264
versicolor,267.4,loamy,5.85,2.65,5.17,1.4,15.502499999999998,7.237999999999999,2.2075471698113205,3.692857142857143,1.1315280464216635,1.892857142857143,0.6799999999999997,1.25,7.7,15.24,55.99,3.937321424522006,2.6903531366718383,2.141820945012434
versicolor,72.3,clay,5.5,2.86,5.74,1.59,15.73,9.126600000000002,1.9230769230769231,3.610062893081761,0.9581881533101044,1.7987421383647797,-0.2400000000000002,1.2699999999999998,9.32,17.47,53.22,3.966106403010388,3.0210263156748574,1.7235334078408164
setosa,260.3,loamy,5.55,3.31,1.67,0.32,18.3705,0.5344,1.6767371601208458,5.21875,3.3233532934131738,10.34375,3.88,2.99,5.3,20.15,56.61,4.286082127071295,0.7310266752998826,34.37593562874252
setosa,102.3,clay,4.91,3.33,1.12,0.35,16.3503,0.392,1.4744744744744744,3.2000000000000006,4.383928571428571,9.514285714285714,3.79,2.98,4.09,24.53,57.42,4.043550420113492,0.6260990336999411,41.70994897959184
versicolor,241.0,clay,5.26,3.42,4.36,1.57,17.9892,6.845200000000001,1.5380116959064327,2.777070063694268,1.2064220183486236,2.178343949044586,0.8999999999999995,1.85,9.31,13.72,56.63,4.241367703937021,2.616333312099206,2.628002103663881
setosa,176.3,clay,4.34,3.78,1.32,0.32,16.405199999999997,0.4224,1.148148148148148,4.125,3.287878787878788,11.8125,3.02,3.46,4.67,19.6,43.58,4.050333319617041,0.6499230723708769,38.83806818181817
virginica,258.9,loamy,6.56,3.02,4.35,1.58,19.8112,6.872999999999999,2.172185430463576,2.753164556962025,1.5080459770114942,1.9113924050632911,2.21,1.44,8.14,9.95,66.58,4.450977420747043,2.621640707648552,2.882467626946021
virginica,242.8,loamy,7.27,3.4,6.35,1.52,24.718,9.652,2.138235294117647,4.177631578947368,1.1448818897637796,2.236842105263158,0.92,1.88,9.26,13.71,73.3,4.971720024297426,3.106766808114185,2.5609200165768757
virginica,286.4,clay,6.16,3.63,4.44,2.55,22.3608,11.322,1.696969696969697,1.7411764705882355,1.3873873873873872,1.423529411764706,1.7199999999999998,1.08,12.1,10.33,79.09,4.728720757245029,3.3648179742743887,1.97498675145734
virginica,294.5,loamy,6.47,2.77,6.28,2.26,17.9219,14.1928,2.335740072202166,2.778761061946903,1.0302547770700636,1.2256637168141593,0.1899999999999995,0.5100000000000002,15.42,9.97,65.61,4.233426508160972,3.767333274346723,1.2627458993292373
versicolor,188.7,sandy,5.5,1.97,4.96,1.01,10.835,5.0096,2.7918781725888326,4.910891089108911,1.1088709677419355,1.9504950495049505,0.54,0.96,6.72,14.22,55.14,3.2916561181265576,2.238213573366045,2.1628473331204088
virginica,107.7,sandy,7.35,2.76,6.61,2.1,20.286,13.881000000000002,2.6630434782608696,3.1476190476190475,1.1119515885022693,1.314285714285714,0.7399999999999993,0.6599999999999997,13.29,9.14,80.16,4.503998223800715,3.725721406654019,1.4614220877458393
setosa,114.6,clay,4.64,3.44,1.53,0.17,15.9616,0.2601,1.3488372093023255,9.0,3.0326797385620914,20.235294117647054,3.1099999999999994,3.27,4.51,22.91,50.85,3.995197116538807,0.51,61.367166474432906
versicolor,236.3,clay,5.69,3.04,3.91,1.54,17.297600000000003,6.021400000000001,1.8717105263157896,2.538961038961039,1.4552429667519182,1.974025974025974,1.7800000000000002,1.5,7.16,13.24,57.07,4.159038350388224,2.453854111392933,2.8726874148869035
